EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,ENTITY_NAME,DISPLAY_TYPE,RENDERING_TYPE,REPORT_ID,ROW_COUNT,NUMBER_EXCEPTION_FILTERS,NUMBER_COLUMNS,AVERAGE_ROW_SIZE,SORT,DB_BLOCKS,DB_CPU_TIME,NUMBER_BUCKETS,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED,REPORT_ID_DERIVED
Report,20170909074626,45kLJAtCqr6BMa74ecamS-,00D58000000KUZ34,00558000000oE5a,136.25,109,,sample84,sample84,R,44.7772,Account,H,X,00O30000007ZN66,87,0,4,106,,23043,87.2,0,2016-09-22T06:43:27.000Z,005B0000002F9o9IAC,195.54.111.90,,00O30000007ZN66EAG
Report,20170906063522,45mBDNqJra0SCd78iclgI-,00D58000000KUZ34,00558000000oE5a,791.143,412,,sample85,sample85,R,632.9144,Account,S,X,00O30000005jNuV,364,0,11,57,,9274,329.6,0,2016-09-22T03:13:01.000Z,005B0000002F9o7IAC,197.101.202.108,,00O30000005jNuVEAU
Report,20170921173354,45xHGQcLvm7JNr15jrasA-,00D58000000KUZ34,00558000000oE5a,471.25,377,,sample86,sample86,S,233.0865333,Opportunity,S,W,00O30000008GXWX,204,0,20,57,,919,301.6,0,2016-09-27T13:10:38.000Z,005B0000002F9o3IAC,110.40.15.18,,00O30000008GXWXEA4
Report,20170909074627,45oCPSkBed8AVd14ljtxN-,00D58000000KUZ35,00558000000oE5a,513.75,411,,sample87,sample87,R,25.1806,Account,H,W,00O30000008Ler4,494,0,8,107,,860,328.8,0,2016-09-16T02:38:18.000Z,005B0000002F9nyIAC,156.79.114.225,,00O30000008Ler4EAC
Report,20170906063523,45jLKNgDqu6EIq95cfxqG-,00D58000000KUZ35,00558000000oE5a,278.75,223,,sample88,sample88,F,12.78533333,Account,H,X,00O30000007Z2qL,197,0,9,58,,10136,178.4,0,2016-09-13T05:25:08.000Z,005B0000002F9nzIAC,66.43.188.86,,00O30000007Z2qLEAS
Report,20170921173355,45jHYPlDcw8TIy08xvzcD-,00D58000000KUZ35,00558000000oE5a,566.25,453,,sample89,sample89,S,306.1072,Opportunity,H,X,00O30000007bAdW,183,0,11,58,,11278,362.4,0,2016-09-08T01:34:09.000Z,005B0000002F9oZIAS,51.22.122.210,,00O30000007bAdWEAU
Report,20170909074628,45tAZCjAts0IHp98zycgX-,00D58000000KUZ36,00558000000oE5a,340,272,,sample90,sample90,F,204.5077333,Account,D,X,00O30000008GHDo,64,0,4,108,,10761,217.6,0,2016-09-26T04:58:57.000Z,005B0000002F9nzIAC,89.83.31.40,,00O30000008GHDoEAO
Report,20170909074627,45hAZKtYjn7FIk78ibscG-,00D58000000KUZ36,00558000000oE5a,330,264,,sample91,sample91,S,189.3936,Account,H,W,00O30000008GV1E,328,0,6,59,,16335,211.2,0,2016-10-03T18:43:10.000Z,005B0000002F9o1IAC,34.164.70.164,,00O30000008GV1EEAW
Report,20170906063523,45pUZBaSax1NSy38ncotR-,00D58000000KUZ36,00558000000oE5a,349.84125,257,,sample92,sample92,S,279.873,Opportunity,D,W,00O30000007b7l3,239,0,18,59,,4543,205.6,0,2016-09-28T16:56:38.000Z,005B0000002F9oXIAS,48.158.65.136,,00O30000007b7l3EAA
Report,20170921173355,45eLNXzAns4DPw37vijkU-,00D58000000KUZ37,00558000000oE5a,320,256,,sample93,sample93,S,77.53386667,Account,D,W,00O30000005jaGs,376,0,15,109,,9116,204.8,0,2016-09-06T13:55:04.000Z,005B0000002F9o8IAC,77.61.187.26,,00O30000005jaGsEAI
Report,20170909074628,45xCJYePof4BFq33azruD-,00D58000000KUZ37,00558000000oE5a,607.5,486,,sample94,sample94,S,295.3584,Account,H,X,00O30000005jRgS,196,0,6,60,,10575,388.8,0,2016-09-30T21:53:26.000Z,005B0000002F9pLIAS,14.26.184.106,,00O30000005jRgSEAU
Report,20170906063524,45cNJIiCyx8VPs06olupD-,00D58000000KUZ37,00558000000oE5a,107.5,86,,sample95,sample95,F,60.63,Opportunity,D,X,00O30000005jIU8,130,0,6,55,,13173,68.8,0,2016-09-14T22:10:49.000Z,005B0000002F9pXIAS,181.180.1.58,,00O30000005jIU8EAM
Report,20170921173356,45qNWImQli3RQl74siahY-,00D58000000KUZ38,00558000000oE5a,190,152,,sample96,sample96,F,133.4864,Account,S,X,00O30000005jDLV,429,0,3,55,,18469,121.6,0,2016-10-03T11:48:44.000Z,005B0000002F9rBIAS,182.187.43.213,,00O30000005jDLVEA2
Report,20170909074629,45yJTSpWqx2HAu75hpuaT-,00D58000000KUZ38,00558000000oE5a,304.7385,198,,sample97,sample97,R,243.7908,Account,H,W,00O30000005jDW9,491,0,10,105,,20484,158.4,0,2016-09-27T09:18:41.000Z,005B0000002F9o7IAC,34.3.159.189,,00O30000005jDW9EAM
Report,20170909074628,45cTDEjHns1NZx72ocykW-,00D58000000KUZ38,00558000000oE5a,203.133,119,,sample98,sample98,F,162.5064,Opportunity,H,X,00O30000005jHat,93,0,20,56,,23049,95.2,0,2016-09-09T18:13:54.000Z,005B0000002F9o2IAC,51.22.122.210,,00O30000005jHatEAE
Report,20170906063524,45sBQArKbm0NVh70ijpxJ-,00D58000000KUZ39,00558000000oE5a,476.346,248,,sample99,sample99,R,381.0768,Account,H,W,00O30000008GR4X,111,0,8,56,,8116,198.4,0,2016-09-26T07:18:07.000Z,005B0000002F9oQIAS,221.172.68.31,,00O30000008GR4XEAW
Report,20170921173356,45eKAZcPbj3SUq29aprsZ-,00D58000000KUZ39,00558000000oE5a,492.5,394,,sample100,sample100,S,213.1802667,Account,D,W,00O30000008GPDX,214,0,18,106,,23198,315.2,0,2016-09-28T11:24:30.000Z,005B0000002F9o2IAC,215.203.255.119,,00O30000008GPDXEA4
Report,20170909074629,45aHBMnAgb8NCd65ovuaM-,00D58000000KUZ39,00558000000oE5a,117.9231667,61,,sample101,sample101,F,94.33853333,Opportunity,D,X,00O30000005jB9X,404,0,9,57,,24151,48.8,0,2016-09-21T12:14:13.000Z,005B0000002F9oXIAS,182.187.43.213,,00O30000005jB9XEAU
Report,20170906063525,45jFZYlXnf9PCp01gdefG-,00D58000000KUZ40,00558000000oE5a,86.54108333,43,,sample102,sample102,S,69.23286667,Account,D,W,00O30000005jMT9,264,0,3,57,,24455,34.4,0,2016-10-03T15:56:12.000Z,005B0000002F9pLIAS,77.61.187.26,,00O30000005jMT9EAM
Report,20170921173357,45zNDZuWdj8HPm34tlgsR-,00D58000000KUZ40,00558000000oE5a,254.7395833,125,,sample103,sample103,R,203.7916667,Account,H,W,00O30000008GPGq,301,0,15,107,,18722,100,0,2016-09-06T04:13:45.000Z,005B0000002F9pJIAS,82.47.66.40,,00O30000008GPGqEAO
Report,20170909074630,45kYAHeTfu4ITk83wjyhR-,00D58000000KUZ40,00558000000oE5a,486.772,312,,sample104,sample104,S,389.4176,Opportunity,S,X,00O30000005jIO0,23,0,4,58,,13603,249.6,0,2016-09-15T15:39:56.000Z,005B0000002F9oQIAS,244.204.43.69,,00O30000005jIO0EAM
Report,20170909074629,45yOBRvCtw4JAh62ocjkM-,00D58000000KUZ41,00558000000oE5a,80,64,,sample105,sample105,R,58.03946667,Account,S,W,00O30000005jB3e,294,0,2,58,,2288,51.2,0,2016-09-16T06:12:08.000Z,005B0000002F9rBIAS,114.16.195.165,,00O30000005jB3eEAE
Report,20170906063525,45tAOXlBql8FVc32idzmH-,00D58000000KUZ41,00558000000oE5a,182.5,146,,sample106,sample106,S,22.26986667,Account,H,W,00O30000005jDU3,194,0,5,108,,15802,116.8,0,2016-09-29T20:50:36.000Z,005B0000002F9pfIAC,14.239.255.151,,00O30000005jDU3EAM
Report,20170921173357,45kIZFnWqh5GDs96ivrhE-,00D58000000KUZ41,00558000000oE5a,589.9413333,448,,sample107,sample107,S,471.9530667,Opportunity,S,X,00O30000008GWaO,384,0,17,59,,2432,358.4,0,2016-09-06T19:32:14.000Z,005B0000002F9pNIAS,121.198.181.250,,00O30000008GWaOEAW
Report,20170909074630,45yWANoTmu2TDo54xvndS-,00D58000000KUZ42,00558000000oE5a,50,40,,sample108,sample108,F,6.485333333,Account,S,W,00O30000008GOnU,395,0,3,59,,2943,32,0,2016-09-12T16:27:23.000Z,005B0000002F9o4IAC,91.21.87.42,,00O30000008GOnUEAW
Report,20170906063526,45sLTZjApr0NRp81jlowY-,00D58000000KUZ42,00558000000oE5a,466.25,373,,sample109,sample109,,73.1826,Account,H,X,00O30000008GbXU,101,0,11,109,,18269,298.4,0,2016-09-08T21:43:37.000Z,005B0000002F9pxIAC,14.239.255.151,,00O30000008GbXUEA0
Report,20170921173358,45mGDPlRnr3AEl80hdnpM-,00D58000000KUZ42,00558000000oE5a,421.7094167,277,,sample110,sample110,S,337.3675333,Opportunity,S,W,00O0M000009OLaD,390,0,1,60,,12276,221.6,0,2016-09-30T01:34:10.000Z,005B0000002F9o7IAC,34.164.70.164,,00O0M000009OLaDUAW
Report,20170909074631,45iUSBgPjo0TYn04faveD-,00D58000000KUZ43,00558000000oE5a,387.5,310,,sample111,sample111,R,253.704,Account,D,W,00O0M000009OLam,464,0,16,60,,5923,248,0,2016-09-20T09:01:33.000Z,005B0000002F9rNIAS,113.255.205.116,,00O0M000009OLamUAG
Report,20170909074630,45oVZPlAph9MAz41xyijO-,00D58000000KUZ43,00558000000oE5a,536.25,429,,sample112,sample112,S,169.3978,Account,D,X,00O30000008HgEU,444,0,10,110,,16164,343.2,0,2016-09-20T02:10:00.000Z,005B0000002F9pxIAC,93.28.186.83,,00O30000008HgEUEA0
Report,20170906063526,45yELOiLiw3JAq11vkreX-,00D58000000KUZ43,00558000000oE5a,223.602,166,,sample113,sample113,F,178.8816,Opportunity,D,W,00O30000008HgNM,334,0,2,61,,23988,132.8,0,2016-09-22T03:44:17.000Z,005B0000002F9pLIAS,58.40.38.8,,00O30000008HgNMEA0
Report,20170921173358,45tKLRwJtw7PMl33oybeZ-,00D58000000KUZ44,00558000000oE5a,879.56,440,,sample114,sample114,F,703.648,Account,H,X,00O30000008HgO5,477,0,1,56,,19169,352,0,2016-09-16T11:12:04.000Z,005B0000002F9oZIAS,191.171.101.39,,00O30000008HgO5EAK
Report,20170909074631,45cORGkZzn4YTb58nxdgV-,00D58000000KUZ44,00558000000oE5a,142.1700833,89,,sample115,sample115,F,113.7360667,Account,H,W,00O30000008HgOK,223,0,2,56,,24996,71.2,0,2016-09-29T08:18:50.000Z,005B0000002F9pYIAS,166.57.161.216,,00O30000008HgOKEA0
Report,20170906063527,45eUZKwKbl5AGh06sypkG-,00D58000000KUZ44,00558000000oE5a,352.027,169,,sample116,sample116,S,281.6216,Opportunity,S,W,00O30000008HdSn,425,0,5,106,,14684,135.2,0,2016-09-19T12:31:07.000Z,005B0000002F9p8IAC,245.57.23.167,,00O30000008HdSnEAK
Report,20170921173359,45qTQSyFpk2QSm11eqfuJ-,00D58000000KUZ45,00558000000oE5a,458.75,367,,sample117,sample117,F,359.2685333,Account,S,X,00O30000008HgBf,419,0,6,57,,9487,293.6,0,2016-09-21T03:44:06.000Z,005B0000002F9oFIAS,215.92.91.238,,00O30000008HgBfEAK
Report,20170909074632,45lJRNrEub8UKn11zbesF-,00D58000000KUZ45,00558000000oE5a,246.25,197,,sample118,sample118,F,124.5959333,Account,H,X,00O30000008HgNl,10,0,12,57,,14407,157.6,0,2016-09-12T05:17:15.000Z,005B0000002F9pMIAS,58.40.38.8,,00O30000008HgNlEAK
Report,20170909074631,45uMSPaTri0JTa14xcziC-,00D58000000KUZ45,00558000000oE5a,42.5,34,,sample119,sample119,F,32.65586667,Opportunity,H,X,00O30000008He86,268,0,18,107,,2178,27.2,0,2016-09-13T08:36:36.000Z,005B0000002F9pYIAS,146.186.191.219,,00O30000008He86EAC
Report,20170906063527,45yKGJqPub4BQt62tzbmS-,00D58000000KUZ46,00558000000oE5a,87.5,70,,sample120,sample120,S,10.164,Account,S,X,00O30000008HgZm,340,0,9,58,,3891,56,0,2016-09-23T17:54:40.000Z,005B0000002F9pxIAC,43.10.59.246,,00O30000008HgZmEAK
Report,20170921173359,45vXRVdVqp1CAg80vsxnQ-,00D58000000KUZ46,00558000000oE5a,101.25,81,,sample121,sample121,S,21.0114,Account,D,X,00O30000008Hg5O,234,0,9,58,,4226,64.8,0,2016-09-30T22:03:36.000Z,005B0000002F9p8IAC,74.142.113.238,,00O30000008Hg5OEAS
Report,20170909074632,45cSXTtRhm1DSq83twycL-,00D58000000KUZ46,00558000000oE5a,410,328,,sample122,sample122,S,92.40853333,Opportunity,S,W,00O30000008HgZc,64,0,15,108,,7778,262.4,0,2016-09-15T08:32:40.000Z,005B0000002F9qUIAS,156.226.6.98,,00O30000008HgZcEAK
Report,20170906063528,45mORPsUnu5MOm41crodC-,00D58000000KUZ47,00558000000oE5a,520,416,,sample123,sample123,F,215.7098667,Account,S,X,00O30000008Hghq,491,0,18,59,,8803,332.8,0,2016-09-05T13:12:24.000Z,005B0000002F9o6IAC,232.254.139.63,,00O30000008HghqEAC
Report,20170921173360,45yCDLxEgi6NAz89jonqA-,00D58000000KUZ47,00558000000oE5a,221.25,177,,sample124,sample124,R,103.8754,Account,S,W,00O30000008Hgm2,448,0,1,59,,9076,141.6,0,2016-09-23T19:30:51.000Z,005B0000002F9oTIAS,77.61.187.26,,00O30000008Hgm2EAC
Report,20170909074633,45bTOKbRux3MXv93bwtsD-,00D58000000KUZ47,00558000000oE5a,293.75,235,,sample125,sample125,R,142.1906667,Opportunity,S,X,00O30000008HgmW,166,0,14,109,,14554,188,0,2016-09-16T11:43:46.000Z,005B0000002F9o6IAC,113.155.207.220,,00O30000008HgmWEAS
Report,20170909074632,45xXUDyTeh4XDo79yzjnK-,00D58000000KUZ48,00558000000oE5a,107.5,86,,sample126,sample126,F,83.44293333,Account,H,W,00O30000008He7l,153,0,12,60,,1499,68.8,0,2016-09-07T12:17:37.000Z,005B0000002F9pMIAS,86.222.112.152,,00O30000008He7lEAC
Report,20170906063528,45sXIUcMgd9FPy27wfoiY-,00D58000000KUZ48,00558000000oE5a,497.5,398,,sample127,sample127,R,39.77346667,Account,H,W,00O300000083bIX,484,0,5,60,,24430,318.4,0,2016-09-27T17:36:17.000Z,005B0000002F9rBIAS,191.171.101.39,,00O300000083bIXEAY
Report,20170921173360,45nYJEsWhk5QKm34chtxX-,00D58000000KUZ48,00558000000oE5a,40.71666667,20,,sample128,sample128,S,32.57333333,Opportunity,D,W,00O300000083bOz,213,0,9,110,,6490,16,0,2016-09-30T11:30:37.000Z,005B0000002F9oFIAS,239.197.71.241,,00O300000083bOzEAI
Report,20170909074633,45hNPJkQcy2SEd85sqenU-,00D58000000KUZ49,00558000000oE5a,313.75,251,,sample129,sample129,,108.5993333,Account,D,W,00O300000083YjL,201,0,16,61,,5068,200.8,0,2016-09-09T11:39:55.000Z,005B0000002F9pNIAS,23.10.236.110,,00O300000083YjLEAU
Report,20170906063529,45eQGHaUcx5EDu97iuybU-,00D58000000KUZ49,00558000000oE5a,536.25,429,,sample130,sample130,S,144.9448,Account,D,X,00O30000008Hd26,454,0,2,61,,18116,343.2,0,2016-09-19T20:34:19.000Z,005B0000002F9oFIAS,34.3.159.189,,00O30000008Hd26EAC
Report,20170921173361,45zNFPgRuq3TJb49syunH-,00D58000000KUZ49,00558000000oE5a,671.8016667,445,,sample131,sample131,R,537.4413333,Opportunity,D,W,00O30000008Hd3T,322,0,7,111,,7382,356,0,2016-09-15T21:27:05.000Z,005B0000002F9o4IAC,184.232.57.227,,00O30000008Hd3TEAS
Report,20170909074634,45cDAYaCdo6OVg62nxciL-,00D58000000KUZ50,00558000000oE5a,546.25,437,,sample132,sample132,S,215.0622667,Account,S,W,00O30000007gPwt,91,0,3,62,,5912,349.6,0,2016-09-29T23:33:41.000Z,005B0000002F9oQIAS,190.148.80.54,,00O30000007gPwtEAE
Report,20170909074633,45wFEQbJwz4ITr61ctsaQ-,00D58000000KUZ50,00558000000oE5a,20,16,,sample133,sample133,S,6.306133333,Account,S,X,00O30000008HUvH,21,0,6,57,,17116,12.8,0,2016-10-03T00:58:40.000Z,005B0000002F9o2IAC,197.101.202.108,,00O30000008HUvHEAW
Report,20170906063529,45aTEWxWsb8ECf99qrnhR-,00D58000000KUZ50,00558000000oE5a,299.53,210,,sample134,sample134,S,239.624,Opportunity,H,W,00O30000008Hd3O,484,0,19,57,,17450,168,0,2016-09-28T00:55:54.000Z,005B0000002B0DzIAK,254.140.202.60,,00O30000008Hd3OEAS
Report,20170921173361,45dSRNrSjt8EQm33lksqT-,00D58000000KUZ51,00558000000oE5a,161.4125,111,,sample135,sample135,R,129.13,Account,D,W,00O30000008HXbZ,269,0,13,107,,20535,88.8,0,2016-09-28T16:28:26.000Z,005B0000002F9obIAC,197.101.202.108,,00O30000008HXbZEAW
Report,20170909074634,45wZVHzZzt8LYz57sbjnI-,00D58000000KUZ51,00558000000oE5a,220.75125,129,,sample136,sample136,R,176.601,Account,S,W,00O300000083Yih,144,0,18,58,,22981,103.2,0,2016-09-14T02:27:34.000Z,005B0000002F9nzIAC,73.125.239.247,,00O300000083YihEAE
Report,20170906063530,45jVRZiKzo8GLz82ajmnX-,00D58000000KUZ51,00558000000oE5a,222.1496667,116,,sample137,sample137,S,177.7197333,Opportunity,D,X,00O30000008Hchd,300,0,1,58,,3831,92.8,0,2016-09-19T15:01:03.000Z,005B0000002F9nyIAC,73.125.239.247,,00O30000008HchdEAC
Report,20170921173362,45hIELyDik5LAo98jwnpR-,00D58000000KUZ52,00558000000oE5a,621.25,497,,sample138,sample138,F,126.9338,Account,H,X,00O300000083YIU,131,0,15,108,,10300,397.6,0,2016-09-27T12:34:12.000Z,005B0000002F9nzIAC,218.158.87.74,,00O300000083YIUEA2
Report,20170909074635,45iENDbJtn2GLj65ybjhS-,00D58000000KUZ52,00558000000oE5a,341.25,273,,sample139,sample139,S,187.46,Account,H,W,00O30000008HW8R,267,0,7,59,,18355,218.4,0,2016-09-15T20:07:47.000Z,005B0000002F9o0IAC,146.186.191.219,,00O30000008HW8REAW
Report,20170909074634,45cEPYcMbk2YLf08ypeqS-,00D58000000KUZ52,00558000000oE5a,108.6004167,71,,sample140,sample140,S,86.88033333,Opportunity,H,X,00O30000008Hd3J,102,0,6,59,,23363,56.8,0,2016-09-19T22:30:33.000Z,005B0000002F9o0IAC,197.101.202.108,,00O30000008Hd3JEAS
Report,20170906063530,45gTNPhDvg8CZi50lxhjZ-,00D58000000KUZ53,00558000000oE5a,696.9961667,358,,sample141,sample141,F,557.5969333,Account,S,X,00O30000008NFDr,119,0,1,109,,8191,286.4,0,2016-09-22T22:44:22.000Z,005B0000002F9obIAC,239.197.71.241,,00O30000008NFDrEAO
Report,20170921173362,45zLTImSwi4LYz23yihjU-,00D58000000KUZ53,00558000000oE5a,87.5,70,,sample142,sample142,R,38.22466667,Account,H,W,00O300000083a24,466,0,17,60,,24509,56,0,2016-09-12T16:48:43.000Z,005B0000002F9qUIAS,121.198.181.250,,00O300000083a24EAA
Report,20170909074635,45cCQVkDqy6WEv43vtifO-,00D58000000KUZ53,00558000000oE5a,104.16325,51,,sample143,sample143,F,83.3306,Opportunity,H,X,00O30000008HhLW,208,0,12,60,,21203,40.8,0,2016-09-29T05:57:26.000Z,005B0000002F9nzIAC,174.212.125.48,,00O30000008HhLWEA0
Report,20170906063531,45uXCUqTmf9TDq24mnxzQ-,00D58000000KUZ54,00558000000oE5a,196.12775,111,,sample144,sample144,S,156.9022,Account,S,X,00O30000008Hi9H,117,0,15,110,,5734,88.8,0,2016-09-23T18:35:31.000Z,005B0000002F9o4IAC,113.255.205.116,,00O30000008Hi9HEAS
Report,20170921173363,45mMZAcWar4AUt30vghtM-,00D58000000KUZ54,00558000000oE5a,161.25,129,,sample145,sample145,S,49.3124,Account,D,X,00O30000008Hi9l,254,0,8,61,,17537,103.2,0,2016-09-13T19:34:28.000Z,005B0000002F9o7IAC,181.180.1.58,,00O30000008Hi9lEAC
Report,20170909074636,45yAZCnTyn4JIg43ykerJ-,00D58000000KUZ54,00558000000oE5a,341.9715,234,,sample146,sample146,F,273.5772,Opportunity,S,X,00O30000008HiGS,107,0,1,61,,8009,187.2,0,2016-09-22T10:07:49.000Z,005B0000002F9pWIAS,14.239.255.151,,00O30000008HiGSEA0
Report,20170909074635,45mHYMsVak7EVz62zfpmN-,00D58000000KUZ55,00558000000oE5a,162.5,130,,sample147,sample147,F,69.41133333,Account,S,X,00O30000008HiA5,323,0,14,111,,7208,104,0,2016-09-22T04:41:51.000Z,005B0000002F9oZIAS,110.40.15.18,,00O30000008HiA5EAK
Report,20170906063531,45zPYSqNxs4JXf25ebziW-,00D58000000KUZ55,00558000000oE5a,443.75,355,,sample148,sample148,S,170.5893333,Account,H,X,00O30000008Hi9b,441,0,9,62,,9449,284,0,2016-09-16T11:24:49.000Z,005B0000002F9o2IAC,179.182.39.88,,00O30000008Hi9bEAC
Report,20170921173363,45hWENoFib4VBm66sxucY-,00D58000000KUZ55,00558000000oE5a,223.75,179,,sample149,sample149,F,112.7580667,Opportunity,D,W,00O30000008HcDS,346,0,15,62,,4929,143.2,0,2016-09-08T11:20:14.000Z,005B0000002F9pxIAC,31.74.30.80,,00O30000008HcDSEA0
Report,20170909074636,45vUBEnLzf8DHg30rmgyN-,00D58000000KUZ56,00558000000oE5a,98.75,79,,sample150,sample150,R,25.9594,Account,D,X,00O30000008HhCP,444,0,2,112,,457,63.2,0,2016-09-13T20:30:51.000Z,005B0000002F9oZIAS,49.173.36.129,,00O30000008HhCPEA0
Report,20170906063532,45pEDKdKzj7DVn06bcadD-,00D58000000KUZ56,00558000000oE5a,305,244,,sample151,sample151,S,7.433866667,Account,D,W,00O30000008HXAd,420,0,11,63,,23513,195.2,0,2016-09-14T19:57:07.000Z,005B0000002F9oTIAS,92.156.23.223,,00O30000008HXAdEAO
Report,20170921173364,45bNAEsBgv1KNk36hcbgJ-,00D58000000KUZ56,00558000000oE5a,362.4920833,185,,sample152,sample152,F,289.9936667,Opportunity,D,W,00O30000008HiAZ,333,0,3,58,,11104,148,0,2016-09-05T02:39:40.000Z,005B0000002F9rOIAS,34.164.70.164,,00O30000008HiAZEA0
Report,20170909074637,45eOVYeWcq2UXa27diohX-,00D58000000KUZ57,00558000000oE5a,233.75,187,,sample153,sample153,F,138.4298667,Account,H,X,00O30000008Hb29,99,0,7,58,,22961,149.6,0,2016-09-23T04:45:55.000Z,005B0000002F9o1IAC,239.197.71.241,,00O30000008Hb29EAC
Report,20170909074636,45nOBMcTiy5VJz16jmtgA-,00D58000000KUZ57,00558000000oE5a,824.6825833,431,,sample154,sample154,R,659.7460667,Account,S,W,00O300000083ceu,180,0,15,108,,9332,344.8,0,2016-09-28T21:10:18.000Z,005B0000002F9pWIAS,82.237.173.198,,00O300000083ceuEAA
Report,20170906063532,45bMTJcAvf8DVz15srmqS-,00D58000000KUZ57,00558000000oE5a,92.5,74,,sample155,sample155,S,46.03786667,Opportunity,D,X,00O300000083cez,152,0,5,59,,11579,59.2,0,2016-09-09T11:00:39.000Z,005B0000002F9pLIAS,57.24.248.185,,00O300000083cezEAA
Report,20170921173364,45iXWYqVbm1NAj13gqbiY-,00D58000000KUZ58,00558000000oE5a,621.25,497,,sample156,sample156,R,383.6508667,Account,D,X,00O300000083eBL,30,0,16,59,,18955,397.6,0,2016-09-16T10:33:34.000Z,005B0000002F9o4IAC,221.172.68.31,,00O300000083eBLEAY
Report,20170909074637,45kMHBzWaw3LRm23brjhJ-,00D58000000KUZ58,00558000000oE5a,75.82,48,,sample157,sample157,F,60.656,Account,D,X,00O30000008W1so,240,0,5,109,,2537,38.4,0,2016-09-12T19:43:28.000Z,005B0000002F9oAIAS,34.3.159.189,,00O30000008W1soEAC
Report,20170906063533,45nMLCzVmx9LVs32inmzO-,00D58000000KUZ58,00558000000oE5a,445,356,,sample158,sample158,F,60.21146667,Opportunity,S,X,00O30000008HcD8,366,0,6,60,,3560,284.8,0,2016-09-28T17:06:14.000Z,005B0000002F9o3IAC,34.3.159.189,,00O30000008HcD8EAK
Report,20170921173365,45lNMOpBsm3TGn57pinjJ-,00D58000000KUZ59,00558000000oE5a,86.25,69,,sample159,sample159,R,16.376,Account,D,X,00O300000083f62,94,0,11,60,,16924,55.2,0,2016-10-03T03:33:39.000Z,005B0000002F9pLIAS,244.204.43.69,,00O300000083f62EAA
Report,20170909074638,45nBORqZlq8AYb22vixsG-,00D58000000KUZ59,00558000000oE5a,194.626,138,,sample160,sample160,R,155.7008,Account,D,X,00O300000083eCY,315,0,7,110,,16567,110.4,0,2016-09-21T11:06:57.000Z,005B0000002F9o2IAC,179.182.39.88,,00O300000083eCYEAY
Report,20170909074637,45bCXAbJrj5UPv38owzgU-,00D58000000KUZ59,00558000000oE5a,461.1148333,334,,sample161,sample161,,368.8918667,Opportunity,H,X,00O300000083eG1,471,0,4,61,,7888,267.2,0,2016-09-07T10:39:04.000Z,005B0000002F9o2IAC,19.86.62.216,,00O300000083eG1EAI
Report,20170906063533,45kZRItYwm0YBj73gvnzJ-,00D58000000KUZ60,00558000000oE5a,262.5,210,,sample162,sample162,S,110.432,Account,H,X,00O30000008Hvrl,381,0,14,61,,8826,168,0,2016-09-16T10:14:26.000Z,005B0000002F9pNIAS,11.103.255.194,,00O30000008HvrlEAC
Report,20170921173365,45xYRWfJbn2BYa80hqrsF-,00D58000000KUZ60,00558000000oE5a,412.5,330,,sample163,sample163,R,194.172,Account,S,X,00O300000083eWi,37,0,20,111,,14518,264,0,2016-09-22T06:31:15.000Z,005B0000002F9oTIAS,146.186.191.219,,00O300000083eWiEAI
Report,20170909074638,45qKRWnRrs9LBx82edmwU-,00D58000000KUZ60,00558000000oE5a,538.75,431,,sample164,sample164,F,417.1505333,Opportunity,H,X,00O300000083eAw,455,0,7,62,,19870,344.8,0,2016-09-28T10:02:57.000Z,005B0000002F9o8IAC,245.57.23.167,,00O300000083eAwEAI
Report,20170906063534,45zWSHuSmy7WId67moclP-,00D58000000KUZ61,00558000000oE5a,571.2625,345,,sample165,sample165,F,457.01,Account,D,X,00O30000008I0PI,306,0,19,62,,16744,276,0,2016-09-05T12:58:31.000Z,005B0000002F9oSIAS,171.112.254.201,,00O30000008I0PIEA0
Report,20170921173366,45oTCQjXte7MKx63wvslD-,00D58000000KUZ61,00558000000oE5a,251.16,180,,sample166,sample166,S,200.928,Account,H,X,00O30000008W08k,70,0,18,112,,12556,144,0,2016-09-13T17:45:24.000Z,005B0000002F9qUIAS,93.28.186.83,,00O30000008W08kEAC
Report,20170909074639,45iMJIeKjk9OMy53ozadX-,00D58000000KUZ61,00558000000oE5a,435,348,,sample167,sample167,R,291.2992,Opportunity,S,W,00O300000083eRn,427,0,16,63,,922,278.4,0,2016-10-03T20:21:07.000Z,005B0000002F9pYIAS,221.172.68.31,,00O300000083eRnEAI
Report,20170909074638,45kOKGuVgk4BQc54eypgX-,00D58000000KUZ62,00558000000oE5a,477.5,382,,sample168,sample168,F,23.48026667,Account,H,X,00O30000008NY3h,102,0,9,63,,11793,305.6,0,2016-09-13T15:31:14.000Z,005B0000002F9pBIAS,184.232.57.227,,00O30000008NY3hEAG
Report,20170906063534,45aFRDmAwd8BYp15dpiwR-,00D58000000KUZ62,00558000000oE5a,303.75,243,,sample169,sample169,S,191.0466,Account,H,W,00O30000008NUBN,178,0,6,113,,19265,194.4,0,2016-09-19T11:26:41.000Z,005B0000002F9pYIAS,241.86.244.138,,00O30000008NUBNEA4
