EVENT_TYPE,TIMESTAMP,REQUEST_ID,ORGANIZATION_ID,USER_ID,RUN_TIME,CPU_TIME,URI,SESSION_KEY,LOGIN_KEY,REQUEST_STATUS,DB_TOTAL_TIME,DB_BLOCKS,DB_CPU_TIME,REFERRER_URI,TIMESTAMP_DERIVED,USER_ID_DERIVED,CLIENT_IP,URI_ID_DERIVED
URI,20170830053836,45uOPRzNxv9OWn85smorP-,00DB0000000HbMZ,005B0000002F9oTIAS,438.75,351,/00536000002sx5h,sample,sample,S,201.2166,8599,280.8,,2017-08-30T05:38:36.000Z,005B0000002F9oT,74.142.113.238,/0033600000FfCyi
URI,20170821025525,45gXLRvLwt3CMf31ybnmK-,00DB0000000HbMZ,005B0000002F9pWIAS,622.5,498,/00O,sample33,sample33,R,222.0748,6689,398.4,,2017-08-21T02:55:25.000Z,005B0000002F9pW,174.212.125.48,/0033600000FfCyi/e
URI,20170815041005,45bVILiQzk2PLs61lvmbU-,00DB0000000HbMZ,005B0000002F9pBIAS,215,172,/00O36000005FfKZ,sample34,sample34,S,37.88586667,3304,137.6,,2017-08-15T04:10:05.000Z,005B0000002F9pB,171.112.254.201,/005
URI,20170809184356,45sBFZzAld7YHk22rsuaM-,00DB0000000HbMZ,005B0000002F9nyIAC,370,296,/00O36000005FfKe,sample,sample,S,199.7013333,10120,236.8,,2017-08-09T18:43:56.000Z,005B0000002F9ny,254.140.202.60,/00536000002sx5h
URI,20170829030828,45jBXAoMhr7PZq02jvisC-,00DB0000000HbMZ,005B0000002F9nzIAC,742.677,468,/00O36000005FfL3,sample34,sample34,,594.1416,19043,374.4,,2017-08-29T03:08:28.000Z,005B0000002F9nz,156.79.114.225,/00O
URI,20170823023412,45fYCMkUhf7UYz61sfkrU-,00DB0000000HbMZ,005B0000002F9oQIAS,120,96,/070,sample35,sample35,S,12.8256,2004,76.8,,2017-08-23T02:34:12.000Z,005B0000002F9oQ,182.187.43.213,/00O36000005FfKZ
URI,20170821223133,45uJIWyPfo8VId96ewurV-,00DB0000000HbMZ,005B0000002F9oXIAS,425.3383333,268,/07036000000MzC2,sample,sample,S,340.2706667,19045,214.4,,2017-08-21T22:31:33.000Z,005B0000002F9oX,64.7.227.142,/00O36000005FfKe
URI,20170805000228,45cZRKdWzy2EBx21kfsrQ-,00DB0000000HbMZ,005B0000002F9oXIAS,256.25,205,/_ui/analytics/crt/setup/CrtWizard,sample35,sample35,R,73.95033333,5411,164,,2017-08-05T00:02:28.000Z,005B0000002F9oX,51.22.122.210,/00O36000005FfL3
URI,20170813205111,45zGSMbMga4GMx43spuhT-,00DB0000000HbMZ,005B0000002F9o8IAC,70.47375,45,/_ui/analytics/crt/setup/CustomReportTypeSplashUi,sample36,sample36,S,56.379,18793,36,,2017-08-13T20:51:11.000Z,005B0000002F9o8,19.86.62.216,/070
URI,20170826211706,45wBZFyTtq8BYl59nerwP-,00DB0000000HbMZ,005B0000002F9oQIAS,424.7481667,226,/_ui/common/data/LookupPage,sample,sample,S,339.7985333,22553,180.8,,2017-08-26T21:17:06.000Z,005B0000002F9oQ,182.187.43.213,/07036000000MzC2
URI,20170816012638,45cMLEbMwx2XRk49rzxyO-,00DB0000000HbMZ,005B0000002F9rNIAS,117.31725,69,/_ui/common/data/LookupResultsFrame,sample36,sample36,S,93.8538,20403,55.2,,2017-08-16T01:26:38.000Z,005B0000002F9rN,174.84.112.226,/_ui/analytics/crt/setup/CrtWizard
URI,20170812034859,45vKHUyMnj0MXg15bauxD-,00DB0000000HbMZ,005B0000002F9o9IAC,515,412,/_ui/common/data/LookupSearchFrame,sample37,sample37,S,182.928,6660,329.6,,2017-08-12T03:48:59.000Z,005B0000002F9o9,26.55.149.100,/_ui/analytics/crt/setup/CustomReportTypeSplashUi
URI,20170805111110,45tCADaUsj1FAf55bhqiA-,00DB0000000HbMZ,005B0000002F9pJIAS,228.75,183,/_ui/core/userprofile/UserProfilePage,sample,sample,S,130.052,10660,146.4,,2017-08-05T11:11:10.000Z,005B0000002F9pJ,215.203.255.119,/_ui/common/data/LookupPage
URI,20170820223158,45tFKHcXnd5NGk21rizjA-,00DB0000000HbMZ,005B0000002F9oSIAS,78.64141667,41,/_ui/perms/ui/profile/ApexClassProfilePermissionEdit/e,sample37,sample37,F,62.91313333,23017,32.8,,2017-08-20T22:31:58.000Z,005B0000002F9oS,11.103.255.194,/_ui/common/data/LookupResultsFrame
URI,20170827233049,45oFXAfBhx1JHg36moqeX-,00DB0000000HbMZ,005B0000002F9nzIAC,108.75,87,/_ui/sales/forecasting/ui/ForecastingTabPage,sample38,sample38,F,12.4004,2138,69.6,,2017-08-27T23:30:49.000Z,005B0000002F9nz,197.101.202.108,/_ui/common/data/LookupSearchFrame
URI,20170828103336,45cYHRnQjy8LGc51okmuZ-,00DB0000000HbMZ,005B0000002F9nyIAC,295,236,/ex/404.jsp,sample,sample,F,42.49573333,2701,188.8,,2017-08-28T10:33:36.000Z,005B0000002F9ny,254.140.202.60,/_ui/core/userprofile/UserProfilePage
URI,20170806082830,45eKEHbZzm6IUj23ynltG-,00DB0000000HbMZ,005B0000002F9oAIAS,518.75,415,/ex/exception.jsp,sample38,sample38,S,220.5033333,7970,332,,2017-08-06T08:28:30.000Z,005B0000002F9oA,241.86.244.138,/_ui/perms/ui/profile/ApexClassProfilePermissionEdit/e
URI,20170821063738,45kEFYlPmg1EJz96akguD-,00DB0000000HbMZ,005B0000002F9nzIAC,296.25,237,/home/home.jsp,sample39,sample39,S,215.9702,13669,189.6,,2017-08-21T06:37:38.000Z,005B0000002F9nz,197.101.202.108,/_ui/sales/forecasting/ui/ForecastingTabPage
URI,20170809072002,45lYNCdAgu4XYr54buzrC-,00DB0000000HbMZ,005B0000002F9pxIAC,612.5,490,/home/showAllTabs.jsp,sample,sample,R,195.3793333,5981,392,,2017-08-09T07:20:02.000Z,005B0000002F9px,215.92.91.238,/ex/404.jsp
URI,20170830174015,45cMYAzPrd7NWw29cufkO-,00DB0000000HbMZ,005B0000002F9oTIAS,285,228,/maps/SourceBuilder,sample39,sample39,S,154.1584,10142,182.4,,2017-08-30T17:40:15.000Z,005B0000002F9oT,179.182.39.88,/ex/exception.jsp
URI,20161003145257,45zTRWxZzw2UKr27dewkF-,00DB0000000HbMZ,005B0000002F9pJIAS,127.5,102,/merge/conmergewizard.jsp,sample40,sample40,S,19.5772,2879,81.6,,2016-10-03T14:52:57.000Z,005B0000002F9pJ,245.233.147.221,/home/home.jsp
URI,20170822224300,45jOBAbNan7DMz54vtfgY-,00DB0000000HbMZ,005B0000002F9rNIAS,106.1645,78,/p/setup/layout/ApexDebugLogDetailEdit/d,sample,sample,,84.9316,16333,62.4,,2017-08-22T22:43:00.000Z,005B0000002F9rN,91.21.87.42,/home/showAllTabs.jsp
URI,20170808082742,45pKQWbNcf9TYq67bcyvU-,00DB0000000HbMZ,005B0000002F9pxIAC,411.25,329,/secur/contentDoor,sample40,sample40,F,62.5758,2853,263.2,,2017-08-08T08:27:42.000Z,005B0000002F9px,14.239.255.151,/maps/SourceBuilder
URI,20170823211118,45pMNHyAxa9UMp72ucziU-,00DB0000000HbMZ,005B0000002F9oZIAS,96.25,77,/secur/frontdoor.jsp,sample41,sample41,R,43.07893333,8392,61.6,,2017-08-23T21:11:18.000Z,005B0000002F9oZ,110.40.15.18,/merge/conmergewizard.jsp
URI,20170805124256,45zCTKfHjz7WIs33nwtdD-,00DB0000000HbMZ,005B0000002F9oTIAS,146.25,117,/secur/logout.jsp,sample,sample,F,32.214,4130,93.6,,2017-08-05T12:42:56.000Z,005B0000002F9oT,74.142.113.238,/p/setup/layout/ApexDebugLogDetailEdit/d
URI,20170809170622,45oDCIhSqe3QHh75hlawM-,00DB0000000HbMZ,005B0000002F9pXIAS,699.181,399,/ui/list/FilterEditPage,sample41,sample41,F,559.3448,21028,319.2,,2017-08-09T17:06:22.000Z,005B0000002F9pX,83.230.35.57,/secur/contentDoor
URI,20170819185339,45dWJHzKzt0GZy05fukyF-,00DB0000000HbMZ,005B0000002F9oQIAS,402.5,322,/visualforce/session,sample42,sample42,F,155.6548,7251,257.6,,2017-08-19T18:53:39.000Z,005B0000002F9oQ,182.187.43.213,/secur/frontdoor.jsp
URI,20170828201354,45iMXPeWcn8YFf19psogF-,00DB0000000HbMZ,005B0000002F9qUIAS,430,344,/001,sample,sample,F,196.3093333,8560,275.2,,2017-08-28T20:13:54.000Z,005B0000002F9qU,146.186.191.219,/secur/logout.jsp
URI,20161003193533,45fHBQlZlx1KEu11pqjaB-,00DB0000000HbMZ,005B0000002F9nzIAC,269.8108333,199,/001/e,sample42,sample42,R,215.8486667,16270,159.2,,2016-10-03T19:35:33.000Z,005B0000002F9nz,197.101.202.108,/ui/list/FilterEditPage
URI,20170806221335,45eRWQmDad3VNn12opjwU-,00DB0000000HbMZ,005B0000002F9o0IAC,493.75,395,/001/o,sample43,sample43,F,13.588,516,316,,2017-08-06T22:13:35.000Z,005B0000002F9o0,73.125.239.247,/visualforce/session
URI,20170815140039,45nFIEjDcs5ZUp48zkowN-,00DB0000000HbMZ,005B0000002F9pYIAS,416.25,333,/0013600000NDJPY,sample,sample,S,9.0132,406,266.4,,2017-08-15T14:00:39.000Z,005B0000002F9pY,93.28.186.83,/001
URI,20170820071250,45oWIBgEjq8XHl03ijqgC-,00DB0000000HbMZ,005B0000002F9nzIAC,89.475,60,/0013600000ZTBQR,sample43,sample43,F,71.58,17895,48,,2017-08-20T07:12:50.000Z,005B0000002F9nz,156.79.114.225,/001/e
URI,20170808163435,45mWIEoRus5MSz20kbvdQ-,00DB0000000HbMZ,005B0000002B0DzIAK,738.241,401,/003,sample44,sample44,F,590.5928,22092,320.8,,2017-08-08T16:34:35.000Z,005B0000002B0Dz,23.25.51.19,/001/o
URI,20170829093602,45fKCMkNkl0INr87pbfiL-,00DB0000000HbMZ,005B0000002F9oEIAS,530,424,/003/o,sample,sample,F,322.9749333,11426,339.2,,2017-08-29T09:36:02.000Z,005B0000002F9oE,39.124.13.13,/0013600000NDJPY
URI,20170827202917,45eYFJpJfn6TSl30djleL-,00DB0000000HbMZ,005B0000002F9pLIAS,437.5,350,/0033600000FfCxP,sample44,sample44,F,267.1433333,11449,280,,2017-08-27T20:29:17.000Z,005B0000002F9pL,34.164.70.164,/0013600000ZTBQR
URI,20170820080954,45cCHGuEkp6IJa32iqvpX-,00DB0000000HbMZ,005B0000002F9oQIAS,238.75,191,/0033600000FfCxP/e,sample45,sample45,F,97.49913333,7657,152.8,,2017-08-20T08:09:54.000Z,005B0000002F9oQ,23.10.236.110,/003
URI,20161003041919,45pEIDrRsx7HVi34jkhxD-,00DB0000000HbMZ,005B0000002F9o1IAC,313.82,170,/0033600000FfCxq,sample,sample,R,251.056,22152,136,,2016-10-03T04:19:19.000Z,005B0000002F9o1,66.43.188.86,/003/o
URI,20170812043803,45rBYCnQay6EUr76tkabB-,00DB0000000HbMZ,005B0000002F9oZIAS,581.2905,406,/0033600000FfCxq/e,sample45,sample45,S,465.0324,17181,324.8,,2017-08-12T04:38:03.000Z,005B0000002F9oZ,113.255.205.116,/0033600000FfCxP
URI,20170807071733,45dPNQaTqw0FUg85qrlaK-,00DB0000000HbMZ,005B0000002F9qUIAS,33.75,27,/0033600000FfCyi,sample46,sample46,F,11.745,6525,21.6,,2017-08-07T07:17:33.000Z,005B0000002F9qU,161.175.38.129,/0033600000FfCxP/e
URI,20170821194910,45lCTHiFco2EAw59huysJ-,00DB0000000HbMZ,005B0000002F9o4IAC,290,232,/0033600000FfCyi/e,sample,sample,S,211.2282667,13657,185.6,,2017-08-21T19:49:10.000Z,005B0000002F9o4,114.16.195.165,/0033600000FfCxq
URI,20170806084703,45gTEAeGtr7NDf14okwvO-,00DB0000000HbMZ,005B0000002F9q6IAC,68.75,55,/005,sample46,sample46,,12.20266667,3328,44,,2017-08-06T08:47:03.000Z,005B0000002F9q6,164.35.221.154,/0033600000FfCxq/e
URI,20170819045104,45jVBKhEvn3AHi34jvmeH-,00DB0000000HbMZ,005B0000002F9q6IAC,558.75,447,/00536000002sx5h,sample47,sample47,S,89.6086,3007,357.6,,2017-08-19T04:51:04.000Z,005B0000002F9q6,164.35.221.154,/0033600000FfCyi
URI,20170827182500,45wYPSrSvj7VTq95ysjuP-,00DB0000000HbMZ,005B0000002F9oXIAS,611.9713333,376,/00O,sample,sample,R,489.5770667,19531,300.8,,2017-08-27T18:25:00.000Z,005B0000002F9oX,64.7.227.142,/0033600000FfCyi/e
URI,20170806041207,45oFKUnWso3RSz15ipxyJ-,00DB0000000HbMZ,005B0000002F9o1IAC,400,320,/00O36000005FfKZ,sample47,sample47,F,147.2,6900,256,,2017-08-06T04:12:07.000Z,005B0000002F9o1,66.43.188.86,/005
URI,20170821043704,45mXCFvVfu4AJy19qgmbU-,00DB0000000HbMZ,005B0000002F9oEIAS,416.25,333,/00O36000005FfKe,sample48,sample48,S,149.5836,6738,266.4,,2017-08-21T04:37:04.000Z,005B0000002F9oE,202.217.102.229,/00536000002sx5h
URI,20170812051108,45yVZPyHnk3QMo11iszlN-,00DB0000000HbMZ,005B0000002F9pxIAC,284.6213333,176,/00O36000005FfL3,sample,sample,R,227.6970667,19406,140.8,,2017-08-12T05:11:08.000Z,005B0000002F9px,215.92.91.238,/00O
URI,20170821030022,45lBOVoNjm6RAd00urhgP-,00DB0000000HbMZ,005B0000002F9q6IAC,263.75,211,/070,sample48,sample48,S,24.054,1710,168.8,,2017-08-21T03:00:22.000Z,005B0000002F9q6,164.35.221.154,/00O36000005FfKZ
URI,20170827223512,45aNHWgNqo4KYx21kcquL-,00DB0000000HbMZ,005B0000002F9p8IAC,130,104,/07036000000MzC2,sample49,sample49,R,71.33013333,10288,83.2,,2017-08-27T22:35:12.000Z,005B0000002F9p8,136.39.111.159,/00O36000005FfKe
URI,20170823202313,45tQCGeXuf9BMy41fqkgY-,00DB0000000HbMZ,005B0000002F9pYIAS,303.156,216,/_ui/analytics/crt/setup/CrtWizard,sample,sample,R,242.5248,16842,172.8,,2017-08-23T20:23:13.000Z,005B0000002F9pY,245.57.23.167,/00O36000005FfL3
URI,20170814064640,45mEBOgXwb2PXu63niqcT-,00DB0000000HbMZ,005B0000002F9oQIAS,34.7595,18,/_ui/analytics/crt/setup/CustomReportTypeSplashUi,sample49,sample49,,27.8076,23173,14.4,,2017-08-14T06:46:40.000Z,005B0000002F9oQ,182.187.43.213,/070
URI,20170822202222,45yJTNqJtb2ZKe82wsfuH-,00DB0000000HbMZ,005B0000002F9o4IAC,608.0106667,448,/_ui/common/data/LookupPage,sample50,sample50,S,486.4085333,16286,358.4,,2017-08-22T20:22:22.000Z,005B0000002F9o4,114.16.195.165,/07036000000MzC2
URI,20170807032928,45gMIHtGru1GFe60ntasN-,00DB0000000HbMZ,005B0000002F9o2IAC,462.5,370,/_ui/common/data/LookupResultsFrame,sample,sample,,87.542,3549,296,,2017-08-07T03:29:28.000Z,005B0000002F9o2,34.3.159.189,/_ui/analytics/crt/setup/CrtWizard
URI,20161003143537,45fSUHyMai9KEu06raxuH-,00DB0000000HbMZ,005B0000002F9pMIAS,21.25,17,/_ui/common/data/LookupSearchFrame,sample50,sample50,R,6.149466667,5426,13.6,,2016-10-03T14:35:37.000Z,005B0000002F9pM,166.57.161.216,/_ui/analytics/crt/setup/CustomReportTypeSplashUi
URI,20170806131243,45kCQSfTbn9XNq38iwhxA-,00DB0000000HbMZ,005B0000002F9oQIAS,843.3716667,449,/_ui/core/userprofile/UserProfilePage,sample51,sample51,,674.6973333,22540,359.2,,2017-08-06T13:12:43.000Z,005B0000002F9oQ,23.10.236.110,/_ui/common/data/LookupPage
URI,20170808223411,45xMVTfDjf6OZx32cbxiW-,00DB0000000HbMZ,005B0000002F9pLIAS,357.5,286,/_ui/perms/ui/profile/ApexClassProfilePermissionEdit/e,sample,sample,,158.9397333,8336,228.8,,2017-08-08T22:34:11.000Z,005B0000002F9pL,34.164.70.164,/_ui/common/data/LookupResultsFrame
URI,20170808175407,45vVDJfJbp6RKc49rwkgP-,00DB0000000HbMZ,005B0000002F9oFIAS,596.8194167,413,/_ui/sales/forecasting/ui/ForecastingTabPage,sample51,sample51,R,477.4555333,17341,330.4,,2017-08-08T17:54:07.000Z,005B0000002F9oF,191.171.101.39,/_ui/common/data/LookupSearchFrame
URI,20170822165341,45bBKIuQan9BYi45qpeiP-,00DB0000000HbMZ,005B0000002F9o7IAC,576.55575,453,/ex/404.jsp,sample52,sample52,R,461.2446,15273,362.4,,2017-08-22T16:53:41.000Z,005B0000002F9o7,121.198.181.250,/_ui/core/userprofile/UserProfilePage
URI,20170826052735,45jWLOcYqp4IWp71goyeO-,00DB0000000HbMZ,005B0000002F9o3IAC,323.75,259,/ex/exception.jsp,sample,sample,R,47.67326667,2761,207.2,,2017-08-26T05:27:35.000Z,005B0000002F9o3,254.126.107.3,/_ui/perms/ui/profile/ApexClassProfilePermissionEdit/e
URI,20170807004448,45mLJYbAvf6XFh91tblxH-,00DB0000000HbMZ,005B0000002F9q6IAC,592.05775,321,/home/home.jsp,sample52,sample52,F,473.6462,22133,256.8,,2017-08-07T00:44:48.000Z,005B0000002F9q6,164.35.221.154,/_ui/sales/forecasting/ui/ForecastingTabPage
URI,20170830162346,45lILTcLzj6NSm02rjsdS-,00DB0000000HbMZ,005B0000002F9pWIAS,105,84,/home/showAllTabs.jsp,sample53,sample53,S,71.5904,12784,67.2,,2017-08-30T16:23:46.000Z,005B0000002F9pW,174.212.125.48,/ex/404.jsp
URI,20170815041237,45eABCoYks8HXk39byvhW-,00DB0000000HbMZ,005B0000002F9pYIAS,240,192,/maps/SourceBuilder,sample,sample,R,5.5808,436,153.6,,2017-08-15T04:12:37.000Z,005B0000002F9pY,245.57.23.167,/ex/exception.jsp
URI,20170820025414,45vGOTbTny6MOn34qjegK-,00DB0000000HbMZ,005B0000002F9qUIAS,734.1425,461,/merge/conmergewizard.jsp,sample53,sample53,S,587.314,19110,368.8,,2017-08-20T02:54:14.000Z,005B0000002F9qU,161.175.38.129,/home/home.jsp
URI,20170816223942,45fRPDkFmf0ABk43ljpmD-,00DB0000000HbMZ,005B0000002F9o4IAC,445,356,/p/setup/layout/ApexDebugLogDetailEdit/d,sample54,sample54,S,282.5216,11904,284.8,,2017-08-16T22:39:42.000Z,005B0000002F9o4,114.16.195.165,/home/showAllTabs.jsp
URI,20170815080129,45uSZAmCau3BHg07onlhP-,00DB0000000HbMZ,005B0000002F9rOIAS,169.6426667,112,/secur/contentDoor,sample,sample,S,135.7141333,18176,89.6,,2017-08-15T08:01:29.000Z,005B0000002F9rO,98.11.196.107,/maps/SourceBuilder
URI,20170815003651,45mTKRlYbx4YBp50pjgwE-,00DB0000000HbMZ,005B0000002F9oEIAS,273.75,219,/secur/frontdoor.jsp,sample54,sample54,S,142.3062,9747,175.2,,2017-08-15T00:36:51.000Z,005B0000002F9oE,202.217.102.229,/merge/conmergewizard.jsp
URI,20170809060543,45dDLKoJem8AHk95yolaD-,00DB0000000HbMZ,005B0000002F9pBIAS,251.25,201,/secur/logout.jsp,sample55,sample55,S,31.2622,2333,160.8,,2017-08-09T06:05:43.000Z,005B0000002F9pB,54.145.78.232,/p/setup/layout/ApexDebugLogDetailEdit/d
URI,20170819134441,45bKAThSxa1UYe56vemuY-,00DB0000000HbMZ,005B0000002F9pxIAC,522.5,418,/ui/list/FilterEditPage,sample,sample,,152.6536,5478,334.4,,2017-08-19T13:44:41.000Z,005B0000002F9px,215.92.91.238,/secur/contentDoor
URI,20170816195230,45tHQYkHtr0HEd94hsndI-,00DB0000000HbMZ,005B0000002F9rOIAS,503.8738333,362,/visualforce/session,sample55,sample55,R,403.0990667,16703,289.6,,2017-08-16T19:52:30.000Z,005B0000002F9rO,98.11.196.107,/secur/frontdoor.jsp
URI,20170827085013,45gINDgLio1DVc51smvzW-,00DB0000000HbMZ,005B0000002F9oFIAS,636.84,348,/001,sample56,sample56,R,509.472,21960,278.4,,2017-08-27T08:50:13.000Z,005B0000002F9oF,113.155.207.220,/secur/logout.jsp
URI,20170805120847,45yBAZiUsz2FGa02jzqcY-,00DB0000000HbMZ,005B0000002F9oEIAS,338.83125,225,/001/e,sample,sample,F,271.065,18071,180,,2017-08-05T12:08:47.000Z,005B0000002F9oE,202.217.102.229,/ui/list/FilterEditPage
URI,20170808195621,45mEBAkFfq2RMv76jgncQ-,00DB0000000HbMZ,005B0000002F9obIAC,366.1233333,238,/001/o,sample56,sample56,S,292.8986667,18460,190.4,,2017-08-08T19:56:21.000Z,005B0000002F9ob,218.158.87.74,/visualforce/session
URI,20170814130152,45sIAGkVmt1DYm68hvtzM-,00DB0000000HbMZ,005B0000002F9oSIAS,48.85416667,35,/0013600000NDJPY,sample57,sample57,R,39.08333333,16750,28,,2017-08-14T13:01:52.000Z,005B0000002F9oS,11.103.255.194,/001
URI,20170806044021,45mCIOzWuq7NUn05eglmD-,00DB0000000HbMZ,005B0000002F9rOIAS,146.33775,117,/0013600000ZTBQR,sample,sample,F,117.0702,15009,93.6,,2017-08-06T04:40:21.000Z,005B0000002F9rO,31.74.30.80,/001/e
URI,20170814143314,45tNYDvGkq7SRo57anexS-,00DB0000000HbMZ,005B0000002F9o4IAC,874.8955,487,/003,sample57,sample57,R,699.9164,21558,389.6,,2017-08-14T14:33:14.000Z,005B0000002F9o4,239.197.71.241,/001/o
URI,20170821183633,45wRAIaKas8VAb85glmhH-,00DB0000000HbMZ,005B0000002F9nzIAC,311.6073333,196,/003/o,sample58,sample58,R,249.2858667,19078,156.8,,2017-08-21T18:36:33.000Z,005B0000002F9nz,156.79.114.225,/0013600000NDJPY
URI,20170829194159,45sEDYeDgq6YSe84agrjV-,00DB0000000HbMZ,005B0000002F9o9IAC,365,292,/0033600000FfCxP,sample,sample,F,126.0856,6477,233.6,,2017-08-29T19:41:59.000Z,005B0000002F9o9,26.55.149.100,/0013600000ZTBQR
URI,20170808084115,45xLAKnYfe7GWl38kxieO-,00DB0000000HbMZ,005B0000002F9nzIAC,536.25,429,/0033600000FfCxP/e,sample58,sample58,S,5.3768,188,343.2,,2017-08-08T08:41:15.000Z,005B0000002F9nz,197.101.202.108,/003
URI,20170826023116,45qLQUgRnj4FPm56uonkH-,00DB0000000HbMZ,005B0000002F9pMIAS,59.409,36,/0033600000FfCxq,sample59,sample59,F,47.5272,19803,28.8,,2017-08-26T02:31:16.000Z,005B0000002F9pM,232.254.139.63,/003/o
URI,20170828233831,45oWZLnPxa0VWx44ermoR-,00DB0000000HbMZ,005B0000002F9oTIAS,292.5,234,/0033600000FfCxq/e,sample,sample,R,12.0588,773,187.2,,2017-08-28T23:38:31.000Z,005B0000002F9oT,179.182.39.88,/0033600000FfCxP
URI,20170821083704,45gFPCnYxd8HVs02xnjhW-,00DB0000000HbMZ,005B0000002F9o6IAC,87.5,70,/0033600000FfCyi,sample59,sample59,R,17.99466667,3856,56,,2017-08-21T08:37:04.000Z,005B0000002F9o6,43.10.59.246,/0033600000FfCxP/e
URI,20170805105913,45wROJqCdc5FBw94gcnkP-,00DB0000000HbMZ,005B0000002F9obIAC,303.291,188,/0033600000FfCyi/e,sample60,sample60,F,242.6328,19359,150.4,,2017-08-05T10:59:13.000Z,005B0000002F9ob,218.158.87.74,/0033600000FfCxq
URI,20170828221638,45iDSZkYst9VFl35tgzpL-,00DB0000000HbMZ,005B0000002F9o8IAC,66.4685,49,/005,sample,sample,F,53.1748,16278,39.2,,2017-08-28T22:16:38.000Z,005B0000002F9o8,19.86.62.216,/0033600000FfCxq/e
URI,20170826215619,45qEZTdIjm6TUw97vlgdL-,00DB0000000HbMZ,005B0000002F9oFIAS,930.4776667,449,/00536000002sx5h,sample60,sample60,S,744.3821333,24868,359.2,,2017-08-26T21:56:19.000Z,005B0000002F9oF,191.171.101.39,/0033600000FfCyi
URI,20170823152927,45uOYQvMxe7BRj90ewpjC-,00DB0000000HbMZ,005B0000002F9rBIAS,827.8741667,419,/00O,sample61,sample61,R,662.2993333,23710,335.2,,2017-08-23T15:29:27.000Z,005B0000002F9rB,189.140.66.3,/0033600000FfCyi/e
URI,20170805040853,45bJFKiLbc3IQu69rlkvE-,00DB0000000HbMZ,005B0000002F9obIAC,320,256,/00O36000005FfKZ,sample,sample,F,72.92586667,4273,204.8,,2017-08-05T04:08:53.000Z,005B0000002F9ob,218.158.87.74,/005
URI,20170808013416,45nMFLhQyo2CUw34tzvlD-,00DB0000000HbMZ,005B0000002F9pBIAS,720.0065,354,/00O36000005FfKe,sample61,sample61,R,576.0052,24407,283.2,,2017-08-08T01:34:16.000Z,005B0000002F9pB,171.112.254.201,/00536000002sx5h
URI,20170805223609,45cIFCbNpu7TBh80uocwA-,00DB0000000HbMZ,005B0000002F9o2IAC,126.25,101,/00O36000005FfL3,sample62,sample62,S,95.53926667,14189,80.8,,2017-08-05T22:36:09.000Z,005B0000002F9o2,181.180.1.58,/00O
URI,20170812131659,45pZELfYqk2ARt07hdbiB-,00DB0000000HbMZ,005B0000002F9nzIAC,172.5,138,/070,sample,sample,S,0.828,90,110.4,,2017-08-12T13:16:59.000Z,005B0000002F9nz,156.79.114.225,/00O36000005FfKZ
URI,20170815133742,45zBFRiAew2ZKu40xgytZ-,00DB0000000HbMZ,005B0000002F9pXIAS,257.7825,190,/07036000000MzC2,sample62,sample62,R,206.226,16281,152,,2017-08-15T13:37:42.000Z,005B0000002F9pX,48.158.65.136,/00O36000005FfKe
URI,20170807111547,45yQHTxKqb5IFw10wrfkE-,00DB0000000HbMZ,005B0000002F9oFIAS,43.75,35,/_ui/analytics/crt/setup/CrtWizard,sample63,sample63,S,6.512333333,2791,28,,2017-08-07T11:15:47.000Z,005B0000002F9oF,191.171.101.39,/00O36000005FfL3
URI,20170827102126,45zSVLqBph9ELw65ztdvZ-,00DB0000000HbMZ,005B0000002F9nyIAC,300.6670833,163,/_ui/analytics/crt/setup/CustomReportTypeSplashUi,sample,sample,S,240.5336667,22135,130.4,,2017-08-27T10:21:26.000Z,005B0000002F9ny,195.54.111.90,/070
URI,20170816193432,45pALOvIlz1TVo12jgutK-,00DB0000000HbMZ,005B0000002F9pJIAS,220,176,/_ui/common/data/LookupPage,sample63,sample63,S,123.9274667,10562,140.8,,2017-08-16T19:34:32.000Z,005B0000002F9pJ,245.233.147.221,/07036000000MzC2
URI,20170828000914,45qKMLrGkw5PKm39qwzxI-,00DB0000000HbMZ,005B0000002F9oFIAS,337.5,270,/_ui/common/data/LookupResultsFrame,sample64,sample64,F,7.2,400,216,,2017-08-28T00:09:14.000Z,005B0000002F9oF,113.155.207.220,/_ui/analytics/crt/setup/CrtWizard
URI,20170812074807,45rYGWnGiz1SKa65knwfO-,00DB0000000HbMZ,005B0000002F9pMIAS,347.5,278,/_ui/common/data/LookupSearchFrame,sample,sample,F,194.2108,10479,222.4,,2017-08-12T07:48:07.000Z,005B0000002F9pM,232.254.139.63,/_ui/analytics/crt/setup/CustomReportTypeSplashUi
URI,20170816170621,45cGJYtTsx2VYx54gqhfT-,00DB0000000HbMZ,005B0000002F9o3IAC,427.5,342,/_ui/core/userprofile/UserProfilePage,sample64,sample64,S,34.4736,1512,273.6,,2017-08-16T17:06:21.000Z,005B0000002F9o3,57.24.248.185,/_ui/common/data/LookupPage
URI,20170826101106,45vXGEmGfu1LVk94ztwkL-,00DB0000000HbMZ,005B0000002F9pMIAS,470.194,233,/_ui/perms/ui/profile/ApexClassProfilePermissionEdit/e,sample65,sample65,R,376.1552,24216,186.4,,2017-08-26T10:11:06.000Z,005B0000002F9pM,166.57.161.216,/_ui/common/data/LookupResultsFrame
